original	new
8759	44757
8760	45810
8761	46633
2250	47240
8762	40829
8763	43619
8764	44464
8765	45811
8766	46634
2250	47240
8767	40830
8768	43622
8769	44465
8770	45812
8771	46635
2250	47240
8772	40831
8773	43623
8774	44466
8775	45813
8776	46636
2250	47240
8777	40832
8778	43620
8779	44467
8780	45814
8781	46637
2250	47240
8782	40833
8783	43621
8784	44468
8785	45815
8786	46638
2250	47240
7661	48435
7662	48654
7663	48940
7664	48191
7661	48435
7662	48654
7663	48940
7664	48191
7661	48435
7662	48654
7663	48940
7664	48191
7661	48435
7662	48654
7663	48940
7664	48191
7661	48435
7662	48654
7663	48940
7664	48191
8787	30548
8788	31116
8789	31520
8790	31920
8791	32315
8792	33902
8793	34275
8794	34676
8795	32697
8796	33066
8797	33560
8798	33561
8799	34875
8800	30142
8801	41156
8802	42915
8803	44766
8804	45837
8805	47063
8806	47312
8807	41157
8808	42916
8809	44767
8810	45838
8811	47064
8806	47312
8812	41158
8813	43311
8814	44482
8815	45839
8816	46655
8806	47312
8817	40834
8818	43632
8819	44483
8820	45840
8821	46656
8806	47312
8822	41159
8823	43312
8824	44484
8825	45841
8826	46657
8806	47312
8827	40835
8828	43633
8829	44485
8830	45842
8831	46658
8806	47312
8832	40836
8833	43634
8834	44486
8835	45843
8836	46659
8806	47312
8837	48677
8838	48678
8839	48679
2367	48589
6814	48641
8840	48453
8841	48454
8842	48455
8843	48456
6815	48430
8844	48954
8845	48955
8846	48956
8847	48957
6816	48935
8848	48204
8849	48205
8850	48206
8851	48207
6817	48185
8787	30548
8788	31116
8789	31520
8790	31920
8791	32315
8792	33902
8793	34275
8794	34676
8795	32697
8796	33066
8797	33560
8798	33561
8799	34875
8800	30142
8801	41156
8802	42915
8803	44766
8804	45837
8805	47063
8806	47312
8807	41157
8808	42916
8809	44767
8810	45838
8811	47064
8806	47312
8812	41158
8813	43311
8814	44482
8815	45839
8816	46655
8806	47312
8817	40834
8818	43632
8819	44483
8820	45840
8821	46656
8806	47312
8822	41159
8823	43312
8824	44484
8825	45841
8826	46657
8806	47312
8827	40835
8828	43633
8829	44485
8830	45842
8831	46658
8806	47312
8832	40836
8833	43634
8834	44486
8835	45843
8836	46659
8806	47312
8837	48677
8838	48678
8839	48679
2367	48589
6814	48641
8840	48453
8841	48454
8842	48455
8843	48456
6815	48430
8844	48954
8845	48955
8846	48956
8847	48957
6816	48935
8848	48204
8849	48205
8850	48206
8851	48207
6817	48185
8852	41285
8853	42912
8854	44761
8855	45824
8856	46642
8857	47311
8858	41287
8859	42914
8860	44763
8861	45826
8862	46644
8857	47311
8863	41289
8864	43308
8865	44765
8866	45828
8867	46646
8857	47311
8868	41155
8869	43310
8870	44475
8871	45830
8872	46648
8857	47311
8873	41291
8874	43627
8875	44477
8876	45832
8877	46650
8857	47311
8878	40437
8879	43629
8880	44479
8881	45834
8882	46652
8857	47311
8883	40439
8884	43631
8885	44481
8886	45836
8887	46654
8857	47311
8888	48675
8888	48675
8888	48675
8888	48675
8888	48675
8889	48451
8889	48451
8889	48451
8889	48451
8889	48451
8890	48952
8890	48952
8890	48952
8890	48952
8890	48952
8891	48202
8891	48202
8891	48202
8891	48202
8891	48202
8892	30549
8893	31117
8894	31521
8895	31921
8896	32316
8897	33903
8898	34276
8899	34677
8900	32698
8901	33067
8902	33562
8903	33563
8904	34876
8905	30143
8906	41284
8907	42911
8908	44760
8909	45823
8910	46641
8911	47310
8912	41286
8913	42913
8914	44762
8915	45825
8916	46643
8911	47310
8917	41288
8918	43307
8919	44764
8920	45827
8921	46645
8911	47310
8922	41154
8923	43309
8924	44474
8925	45829
8926	46647
8911	47310
8927	41290
8928	43626
8929	44476
8930	45831
8931	46649
8911	47310
8932	40436
8933	43628
8934	44478
8935	45833
8936	46651
8911	47310
8937	40438
8938	43630
8939	44480
8940	45835
8941	46653
8911	47310
8888	48675
8888	48675
8888	48675
8888	48675
8888	48675
8889	48451
8889	48451
8889	48451
8889	48451
8889	48451
8890	48952
8890	48952
8890	48952
8890	48952
8890	48952
8891	48202
8891	48202
8891	48202
8891	48202
8891	48202
8942	25994
2679	20684
4584	20901
2678	20685
8943	25995
8944	22662
8945	23106
8946	26278
8947	20918
8948	20970
8949	20919
8950	21016
8951	26426
8952	26427
8953	26428
8954	26429
8955	49144
9079	49147
10923	49153
10922	49156
3732	26039
3732	26039
3547	26014
3732	26039
3541	26038
3541	26038
3541	26038
8956	28717
8957	28718
8958	28716
9080	28719
8959	28715
9185	28725
12291	41160
12290	43640
12289	44491
12288	45848
12287	46666
12286	41161
12285	43641
12284	44492
12283	45849
12282	46667
12014	40841
12013	43642
12012	45850
12011	46668
12010	40842
12009	43643
12008	45851
12007	46669
8960	40840
8961	42533
8962	46663
8960	40840
8961	42533
8962	46663
9081	40244
9082	42535
9083	44488
9084	45845
9085	46661
9086	40243
9087	42534
9088	44487
9089	45844
9090	46660
9186	42531
9187	42532
9188	40241
9189	40242
8963	41810
8964	41811
8965	41812
8966	41813
8967	41814
8968	41815
8969	41816
8970	41817
8971	41818
8972	42530
8973	44842
8974	30538
8975	31105
8976	31510
8977	31909
8978	32305
8979	33892
8980	34266
8981	34666
8982	32685
8983	33053
8984	33540
8985	33541
8986	34865
8987	30132
8988	40239
8989	42909
8990	44758
8991	45816
8992	47058
6532	47305
8993	40240
8994	42910
8995	44759
8996	45817
8997	47059
6532	47305
8998	41151
8999	43304
9000	44469
9001	45818
9002	47060
2277	47287
9003	41152
9004	43305
9005	44470
9006	45819
9007	47061
2277	47287
9008	41153
9009	43306
9010	44471
9011	45820
9012	47062
2277	47287
9013	40434
9014	43624
9015	44472
9016	45821
9017	46639
6534	47429
9018	40435
9019	43625
9020	44473
9021	45822
9022	46640
6534	47429
9023	48676
9023	48676
9023	48676
9023	48676
9023	48676
9024	48452
9024	48452
9024	48452
9024	48452
9024	48452
9025	48953
9025	48953
9025	48953
9025	48953
9025	48953
9026	48203
9026	48203
9026	48203
9026	48203
9026	48203
5821	26178
4307	26192
7065	20830
3096	20809
7538	21620
5731	22008
5538	24407
2759	24054
9027	24019
9028	24119
9029	24020
7227	24363
2707	24253
7962	20701
7963	20702
7964	20703
7965	20704
7966	20705
7104	25032
2835	25405
3381	25002
3119	21209
7077	21226
3122	21210
3115	21001
3097	20816
3248	21657
3231	21820
4208	22802
9030	22660
9031	20251
2799	24453
9032	24458
3548	26191
8371	26190
8372	26189
3548	26191
8371	26190
8372	26189
9033	29730
9034	29731
9035	29759
9036	29661
9037	29815
9038	29432
9039	29433
9040	29434
9041	29732
9042	29862
9043	29760
9044	29761
4614	29330
4720	29367
5778	27662
5778	27662
5778	27662
5779	27663
5779	27663
5779	27663
5779	27663
5780	27664
5780	27664
5780	27664
5780	27664
5781	27665
5781	27665
5781	27665
5782	27666
5778	27662
5779	27663
5779	27663
5779	27663
5779	27663
9190	26113
2790	24067
9045	52347
9046	52259
9047	52256
9048	52257
10970	20404
5822	26173
8507	40822
8508	42513
8509	44449
8510	45782
8511	46611
8517	40820
8518	42511
8519	44447
8520	45780
8521	46609
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
7978	25958
7978	25958
7978	25958
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
3185	21266
5593	20965
8989	42909
8994	42910
8999	43304
9004	43305
9009	43306
9014	43624
9019	43625
3242	21606
9049	21667
7109	22651
9050	45846
9050	45846
2663	20623
8657	30545
8658	31113
8659	31517
8660	31917
8661	32312
8662	33899
8663	34272
8664	34673
8665	32693
8666	33061
8667	33554
8668	33555
8669	34872
8670	30138
9051	49150
9052	28724
5560	26175
3511	22632
11561	26435
11561	26435
9191	26501
9192	21230
3350	25920
9193	52349
9194	52350
9195	52351
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
7397	35020
7398	35119
7399	35219
7400	35318
7401	35419
7402	35519
7403	35618
7404	35721
7405	38021
7406	38119
7407	38222
4307	26192
4307	26192
4307	26192
8657	30545
8658	31113
8659	31517
8660	31917
8661	32312
8662	33899
8663	34272
8664	34673
8665	32693
8666	33061
8667	33554
8668	33555
8669	34872
8670	30138
9521	30551
9520	31119
9519	31523
9518	31923
9517	32318
9516	33905
9515	34278
9514	34679
9513	32699
9512	33068
9511	33566
9510	33567
9509	34878
9508	30145
5732	26177
8573	26170
10921	52835
9197	50819
9198	50820
9199	50821
3732	26039
3732	26039
3515	25903
3732	26039
3732	26039
3497	26107
9200	52824
9201	52825
9202	52826
10920	52834
9203	52353
9204	52027
9205	52837
9206	52838
10919	52352
9207	52839
9208	52260
9209	52599
9383	52841
9384	52840
9210	52600
10918	53141
9211	53142
9212	53143
9213	51231
10917	51232
9214	51233
9215	51029
9216	51127
8582	52582
8583	52583
7820	52584
8291	52253
5826	52548
8306	52182
5619	53088
5776	53085
5777	53087
7931	53116
9217	51903
9218	25519
9219	25520
9220	25521
9221	25522
9222	25523
9223	25524
9224	25525
9225	25526
9226	25527
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
9196	25999
t/53140	53140
9227	48459
9228	48959
9229	48685
9230	48209
9227	48459
9228	48959
9229	48685
9230	48209
9227	48459
9228	48959
9229	48685
9230	48209
9227	48459
9228	48959
9229	48685
9230	48209
9227	48459
9228	48959
9229	48685
9230	48209
9231	47314
9232	47315
9233	47317
9233	47317
9234	47316
9233	47317
9233	47317
9446	30557
9447	31123
9448	31530
9449	31930
9450	32322
9451	33909
9452	34283
9453	34683
9454	32705
9455	33073
9456	33574
9457	33575
9458	34882
9459	30150
9460	40257
9461	42929
9462	44790
9463	45893
9464	47087
9465	40260
9466	42932
9467	44793
9468	45896
9469	47090
9465	40260
9466	42932
9467	44793
9468	45896
9469	47090
9470	40259
9471	42931
9472	44792
9473	45895
9474	47089
9475	40258
9476	42930
9477	44791
9478	45894
9479	47088
9480	41701
9481	43664
9482	44902
9483	45879
9484	46679
9480	41701
9485	43662
9486	44908
9487	45881
9488	46681
9489	41389
9490	43668
9491	44910
9483	45879
9484	46679
9492	40442
9493	43666
9486	44908
9487	45881
9488	46681
9494	41164
9495	43660
9496	44906
9483	45879
9484	46679
9497	40440
9498	43658
9499	44904
9487	45881
9488	46681
9500	41162
9501	43656
9482	44902
9483	45879
9484	46679
9500	41162
9502	43654
9486	44908
9487	45881
9503	46677
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7718	40798
7719	42492
7720	44418
7721	47306
7722	45726
7723	46572
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
7724	48436
7725	48941
7726	48655
7727	48192
9405	41293
9406	43316
9407	44773
9408	45866
9409	47070
9410	41295
9411	43318
9412	44775
9413	45868
9414	47072
9415	41296
9416	43319
9417	44776
9418	45869
9419	47073
9420	41297
9421	43320
9422	44777
9423	45870
9424	47074
9425	41298
9426	43321
9427	44778
9428	45871
9429	47075
9430	41294
9431	43317
9432	44774
9433	45867
9434	47071
9435	41292
9436	43315
9437	44772
9438	45865
9439	47069
9440	25997
9441	25998
9235	40245
9236	42917
9237	44768
9238	45857
9239	47065
9240	47313
9241	40246
9242	42918
9243	44769
9244	45859
9245	47066
9240	47313
9246	40847
9247	43314
9248	44770
9249	45860
9250	47067
9240	47313
9251	40848
9252	43651
9253	44498
9254	45861
9255	46675
9240	47313
9256	40849
9257	43313
9258	44771
9259	45862
9260	47068
9240	47313
9261	40846
9262	43650
9263	44497
9264	45858
9265	46674
9240	47313
9266	40845
9267	43649
9268	44496
9269	45856
9270	46673
9240	47313
9271	40255
9272	43322
9273	44788
9274	45887
9275	47085
2249	47261
9276	40256
9277	43323
9278	44915
9279	45889
9280	47086
2249	47261
9281	40447
9282	43324
9283	44789
9284	45890
9285	46686
2249	47261
9286	40851
9287	43325
9288	44916
9289	45891
9290	46687
2249	47261
9291	40448
9292	43326
9293	44917
9294	45892
9295	46688
2249	47261
9296	40446
9297	42541
9298	44914
9299	45888
9300	46685
2249	47261
9301	40445
9302	42540
9303	44913
9304	45886
9305	46684
2249	47261
9306	48460
9307	48690
9308	48960
9309	48210
9306	48460
9307	48690
9308	48960
9309	48210
9306	48460
9307	48690
9308	48960
9309	48210
9306	48460
9307	48690
9308	48960
9309	48210
9306	48460
9307	48690
9308	48960
9309	48210
9310	30556
9311	31122
9312	31529
9313	31929
9314	32321
9315	33908
9316	34282
9317	34682
9318	32704
9319	33072
9320	33572
9321	33573
9322	34881
9323	30148
3404	21002
9324	40850
9325	43652
9326	45863
9327	46676
9324	40850
9325	43652
9326	45863
9327	46676
t/43647	43647
5821	26178
5821	26178
10916	42537
10915	44499
10914	40843
10913	43645
10912	44494
10911	45853
10910	46671
10909	40844
10908	43646
10907	44495
10906	45854
10910	46671
9328	40444
9329	42539
9330	44912
9331	45885
9332	42517
9504	41388
9505	43648
9506	45855
9507	46672
t/48683	48683
9333	43644
9334	44493
9335	45852
9336	46670
9385	42919
9386	48458
9387	48958
9388	48684
9389	48208
9386	48458
9387	48958
9388	48684
9389	48208
9386	48458
9387	48958
9388	48684
9389	48208
9386	48458
9387	48958
9388	48684
9389	48208
9386	48458
9387	48958
9388	48684
9389	48208
9390	26502
9337	49159
7128	26164
9442	28713
9338	28726
10905	28727
9339	28728
10904	28729
9340	28730
9341	28731
9342	28732
10903	28733
9391	28734
9392	28735
9343	28736
9344	28737
9345	41823
9346	41822
9347	41819
9348	41826
9349	41827
9350	41821
9351	41825
9352	41820
9353	41824
9354	27462
4634	27451
2846	25304
13153	26552
13152	26551
13151	26553
5211	52535
13150	26554
3117	21005
3368	23001
3113	21003
9	20009
9397	25011
3175	21267
9398	22851
3017	29275
7168	29716
3341	29060
7189	29419
2901	29008
9443	20833
9444	21611
9445	22016
3126	21208
3254	21652
3337	22258
9355	26503
9356	21614
10902	52842
10901	24081
9357	29098
9358	29816
9359	29436
4703	29611
9360	29735
9361	29437
9362	29864
9363	29865
9364	29438
9365	29439
9366	29736
9367	29863
9368	29762
9377	29435
9369	29662
9370	29734
9371	29733
7971	29729
9372	26276
10900	42920
10899	44779
10898	45872
10897	47076
10896	43653
10895	44901
10898	45872
10897	47076
7893	30543
7894	31111
7895	31515
7896	31914
7897	32310
7898	33897
7903	34270
7904	34669
7899	32692
7900	33060
7901	33550
7902	33551
7905	34870
7906	30137
9373	46683
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
7978	25958
7978	25958
7978	25958
7978	25958
7978	25958
3548	26191
8371	26190
8372	26189
3548	26191
8371	26190
8372	26189
9399	48686
9400	48687
3548	26191
8371	26190
8372	26189
3548	26191
8371	26190
8372	26189
10894	48688
10893	48689
3732	26039
3732	26039
10892	52844
10891	52843
9374	48457
5780	27664
5780	27664
5780	27664
5780	27664
5780	27664
5781	27665
5781	27665
5781	27665
5782	27666
2875	25009
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
5825	27661
9375	43670
10890	30147
10889	30553
10888	30554
10887	31525
10886	31526
10885	31527
10884	31925
10883	31926
10882	31927
10881	32701
10880	32702
10879	33070
10878	34280
9376	41391
10946	41148
10945	42526
10944	44462
10943	45806
10942	46628
3387	22623
5729	26110
9401	25977
10877	38255
9190	26113
3403	26108
9402	26111
9403	25979
11558	26522
11558	26522
11558	26522
11558	26522
11558	26522
11558	26522
11558	26522
11558	26522
11558	26522
10876	26056
10875	26055
10874	41166
10873	42933
10872	44794
10871	45897
10870	47091
10869	41167
10868	43327
10867	44918
10866	45898
10865	46689
10864	40262
10863	42935
10862	44796
10861	45908
10860	47093
10859	40263
10858	42936
10857	44797
10856	45911
10855	47095
10854	40854
10853	43672
10852	44920
10851	45902
10850	46695
10849	41170
10848	43677
10847	44921
10846	45910
10845	46691
10844	40855
10843	43673
10842	44922
10841	45903
10840	46692
10839	41169
10838	43674
10837	44843
10836	45905
10835	46693
10834	40853
10833	43671
10832	44923
10831	45900
10830	46690
10829	41703
10828	43330
10827	44919
10826	45909
10825	47094
10824	40261
10823	42934
10822	44795
10821	45899
10820	47092
10819	41392
10818	43328
10817	44924
10816	45901
10815	46694
10814	40449
10813	43676
10812	44844
10811	45907
10810	46697
10809	41168
10808	43329
10807	44925
10806	45904
10805	46047
10804	40856
10803	43675
10802	44926
10801	45906
10800	46696
10799	30575
10798	31142
10797	31541
10796	31947
10795	32342
10794	33921
10793	34299
10792	34693
10791	32724
10790	33093
10789	39412
10788	39415
10787	34900
10786	38512
10785	38801
10784	30169
11091	65044
11090	65043
4071	25930
4071	25930
10783	20405
7012	26168
7012	26168
7127	26165
7127	26165
7128	26164
7128	26164
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7977	25945
7978	25958
7978	25958
9676	26509
7539	26158
7539	26158
7539	26158
7539	26158
7539	26158
7539	26158
7539	26158
7539	26158
3280	22466
10782	52847
3278	22453
10781	52846
10780	22471
10779	52604
3276	22459
10778	53145
3085	20801
80	30405
7074	21222
10777	38532
7536	20832
6825	35116
3087	20804
3403	26108
3085	20801
6163	42884
7065	20830
6168	44705
3085	20801
5590	25916
3087	20804
3403	26108
3153	21276
2577	48008
3091	20810
7690	41378
3475	26271
4031	52116
3404	21002
3497	26107
3218	21806
5554	22013
3231	21820
8241	44439
5554	22013
1475	43162
3222	21811
10776	22009
3368	23001
7698	42484
3368	23001
4547	42374
3368	23001
5934	42441
7008	21603
10775	42576
2882	25105
2685	20668
3114	21006
2681	20682
2798	22614
2677	20681
3393	21662
2668	20642
2858	25358
10774	52858
10773	22418
2896	25055
5823	26109
10772	52855
5823	26109
6983	52166
3124	21206
7075	21224
